DATE,OPEN,HIGH,LOW,CLOSE
2009/5/22,1.389,1.3924,1.3728,1.4011
2009/5/25,1.4011,1.4051,1.3885,1.3995
2009/5/26,1.3995,1.4034,1.3959,1.3986
2009/5/27,1.3986,1.4023,1.386,1.3887
2009/5/28,1.3887,1.3997,1.387,1.3942
2009/5/29,1.3942,1.3982,1.3795,1.4135
2009/6/1,1.4135,1.4168,1.3944,1.4158
2009/6/2,1.4158,1.4247,1.41,1.4319
2009/6/3,1.4319,1.4333,1.4102,1.4135
2009/6/4,1.4135,1.4339,1.411,1.4175
2009/6/5,1.4175,1.4242,1.4071,1.3964
2009/6/8,1.3964,1.4267,1.3931,1.3892
2009/6/9,1.3892,1.4002,1.3805,1.4085
2009/6/10,1.4085,1.4102,1.3853,1.3975
2009/6/11,1.3975,1.4144,1.3913,1.4127
2009/6/12,1.4127,1.4178,1.3943,1.401
2009/6/15,1.401,1.4128,1.3936,1.3786
2009/6/16,1.3786,1.3986,1.3756,1.3849
2009/6/17,1.3849,1.3933,1.3749,1.3947
2009/6/18,1.3947,1.3984,1.3809,1.3899
2009/6/19,1.3899,1.4002,1.3868,1.3955
2009/6/22,1.3955,1.4012,1.3883,1.3874
2009/6/23,1.3874,1.3936,1.3827,1.408
2009/6/24,1.408,1.4108,1.3829,1.3916
2009/6/25,1.3916,1.4138,1.3885,1.398
2009/6/26,1.398,1.4014,1.3897,1.4077
2009/6/29,1.4077,1.4119,1.401,1.4086
2009/6/30,1.4086,1.4103,1.3983,1.4042
2009/7/1,1.4042,1.4153,1.4,1.4151
2009/7/2,1.4151,1.4201,1.4,1.4033
2009/7/3,1.4033,1.415,1.3989,1.3975
2009/7/6,1.3975,1.4028,1.3952,1.3962
2009/7/7,1.3962,1.3998,1.3877,1.3912
2009/7/8,1.3912,1.4051,1.3904,1.3851
2009/7/9,1.3851,1.3939,1.3833,1.4031
2009/7/10,1.4031,1.4072,1.3859,1.3949
2009/7/13,1.3949,1.403,1.3878,1.3996
2009/7/14,1.3996,1.4001,1.3898,1.3933
2009/7/15,1.3933,1.4014,1.3911,1.4125
2009/7/16,1.4125,1.4135,1.3954,1.4137
2009/7/17,1.4137,1.4166,1.4056,1.4138
2009/7/20,1.4138,1.4146,1.4062,1.4221
2009/7/21,1.4221,1.425,1.4112,1.4192
2009/7/22,1.4192,1.4277,1.4164,1.4213
2009/7/23,1.4213,1.4258,1.4157,1.4209
2009/7/24,1.4209,1.4291,1.4188,1.421
2009/7/27,1.421,1.4254,1.4136,1.4242
2009/7/28,1.4242,1.4298,1.4173,1.4175
2009/7/29,1.4175,1.4304,1.413,1.4041
2009/7/30,1.4041,1.4195,1.4007,1.4077
2009/7/31,1.4077,1.4095,1.4015,1.4253
2009/8/3,1.4253,1.428,1.4065,1.4408
2009/8/4,1.4408,1.4445,1.4207,1.4388
2009/8/5,1.4388,1.4432,1.4367,1.4425
2009/8/6,1.4425,1.4448,1.4355,1.4341
2009/8/7,1.4341,1.4431,1.4328,1.4169
2009/8/10,1.4169,1.4413,1.4154,1.4132
2009/8/11,1.4132,1.4218,1.4105,1.4148
2009/8/12,1.4148,1.4185,1.4111,1.4212
2009/8/13,1.4212,1.4246,1.4087,1.4274
2009/8/14,1.4274,1.4327,1.4203,1.4174
2009/8/17,1.4174,1.4306,1.416,1.4083
2009/8/18,1.4083,1.4194,1.4046,1.4142
2009/8/19,1.4142,1.4155,1.4068,1.4237
2009/8/20,1.4237,1.4267,1.4065,1.4266
2009/8/21,1.4266,1.4275,1.4201,1.4346
2009/8/24,1.4346,1.4377,1.4209,1.4289
2009/8/25,1.4289,1.4359,1.4281,1.4311
2009/8/26,1.4311,1.4362,1.4253,1.4241
2009/8/27,1.4241,1.4349,1.4207,1.4372
2009/8/28,1.4372,1.441,1.422,1.4296
2009/8/31,1.4296,1.4388,1.4282,1.4322
2009/9/1,1.4322,1.4368,1.4255,1.4213
2009/9/2,1.4213,1.4379,1.4177,1.4268
2009/9/3,1.4268,1.4295,1.419,1.425
2009/9/4,1.425,1.4348,1.4236,1.4311
2009/9/7,1.4311,1.4327,1.4191,1.4329
2009/9/8,1.4329,1.4361,1.4304,1.4507
2009/9/9,1.4507,1.4535,1.4329,1.4542
2009/9/10,1.4542,1.46,1.4466,1.4574
2009/9/11,1.4574,1.4613,1.4503,1.4594
2009/9/14,1.4594,1.4635,1.4554,1.4615
2009/9/15,1.4615,1.4652,1.4515,1.4675
2009/9/16,1.4675,1.4688,1.4562,1.4731
2009/9/17,1.4731,1.4736,1.4644,1.4744
2009/9/18,1.4744,1.4767,1.4689,1.4722
2009/9/21,1.4722,1.4744,1.4648,1.4676
2009/9/22,1.4676,1.4713,1.461,1.4799
2009/9/23,1.4799,1.4821,1.4676,1.4744
2009/9/24,1.4744,1.4844,1.4729,1.4652
2009/9/25,1.4652,1.4803,1.4626,1.4669
2009/9/28,1.4669,1.4725,1.4615,1.4599
2009/9/29,1.4599,1.472,1.4561,1.4571
2009/9/30,1.4571,1.4645,1.4525,1.4632
2009/10/1,1.4632,1.4675,1.4573,1.4522
2009/10/2,1.4522,1.4667,1.4518,1.4571
2009/10/5,1.4571,1.4647,1.4481,1.4652
2009/10/6,1.4652,1.4669,1.4582,1.4713
2009/10/7,1.4713,1.4764,1.4647,1.468
2009/10/8,1.468,1.4736,1.4648,1.4779
2009/10/9,1.4779,1.4817,1.4683,1.4709
2009/10/12,1.4709,1.4795,1.4674,1.4777
2009/10/13,1.4777,1.4813,1.4677,1.483
2009/10/14,1.483,1.4876,1.4762,1.4918
2009/10/15,1.4918,1.4946,1.484,1.4887
2009/10/16,1.4887,1.4967,1.4844,1.4893
2009/10/19,1.4893,1.4967,1.4848,1.4944
2009/10/20,1.4944,1.4963,1.4829,1.4929
2009/10/21,1.4929,1.4994,1.4883,1.4999
2009/10/22,1.4999,1.5046,1.4889,1.5025
2009/10/23,1.5025,1.5036,1.4944,1.4997
2009/10/26,1.4997,1.506,1.4993,1.496
2009/10/27,1.496,1.5063,1.4842,1.4792
2009/10/28,1.4792,1.4927,1.4771,1.4715
2009/10/29,1.4715,1.484,1.4698,1.4829
2009/10/30,1.4829,1.4859,1.4684,1.4713
2009/11/2,1.4713,1.4858,1.4712,1.4813
2009/11/3,1.4813,1.4845,1.4686,1.4711
2009/11/4,1.4711,1.481,1.4627,1.4866
2009/11/5,1.4866,1.4909,1.4704,1.4875
2009/11/6,1.4875,1.4917,1.481,1.4846
2009/11/9,1.4846,1.4913,1.4815,1.4987
2009/11/10,1.4987,1.502,1.4854,1.4978
2009/11/11,1.4978,1.502,1.4939,1.4979
2009/11/12,1.4979,1.5048,1.4953,1.4841
2009/11/13,1.4841,1.5016,1.4822,1.4914
2009/11/16,1.4914,1.4936,1.4826,1.4968
2009/11/17,1.4968,1.5015,1.4883,1.4868
2009/11/18,1.4868,1.4999,1.4809,1.4961
2009/11/19,1.4961,1.499,1.4859,1.4917
2009/11/20,1.4917,1.4965,1.4842,1.4859
2009/11/23,1.4859,1.4935,1.48,1.4963
2009/11/24,1.4963,1.5001,1.4834,1.4965
2009/11/25,1.4965,1.4989,1.4889,1.5136
2009/11/26,1.5136,1.5144,1.4956,1.4984
2009/11/27,1.4984,1.5141,1.496,1.4957
2009/11/30,1.4957,1.5022,1.483,1.5016
2009/12/1,1.5016,1.5083,1.4965,1.5085
2009/12/2,1.5085,1.512,1.4973,1.5044
2009/12/3,1.5044,1.511,1.5033,1.5073
2009/12/4,1.5073,1.5141,1.5043,1.4843
2009/12/7,1.4843,1.5091,1.4822,1.4818
2009/12/8,1.4818,1.4905,1.4757,1.4699
2009/12/9,1.4699,1.4866,1.4681,1.4731
2009/12/10,1.4731,1.4782,1.467,1.4726
2009/12/11,1.4726,1.4761,1.4687,1.4619
2009/12/14,1.4619,1.4776,1.4587,1.465
2009/12/15,1.465,1.4685,1.46,1.4528
2009/12/16,1.4528,1.4663,1.4504,1.4532
2009/12/17,1.4532,1.459,1.4506,1.4347
2009/12/18,1.4347,1.4536,1.4305,1.434
2009/12/21,1.434,1.4411,1.4262,1.4282
2009/12/22,1.4282,1.4372,1.4269,1.425
2009/12/23,1.425,1.4332,1.4219,1.433
2009/12/24,1.433,1.4366,1.4235,1.4349
2009/12/25,1.4349,1.4418,1.4324,1.4426
2009/12/28,1.4426,1.4435,1.4365,1.4383
2009/12/29,1.4383,1.4414,1.4356,1.4359
2009/12/30,1.4359,1.4458,1.4333,1.4336
2009/12/31,1.4336,1.4361,1.4274,1.4318
2010/1/1,1.4318,1.4441,1.4308,1.4318
2010/1/4,1.4318,1.4318,1.4318,1.4411
2010/1/5,1.4411,1.4455,1.4258,1.4366
2010/1/6,1.4366,1.4483,1.4347,1.4412
2010/1/7,1.4412,1.4434,1.4285,1.4319
2010/1/8,1.4319,1.4446,1.4299,1.4411
2010/1/11,1.4411,1.4439,1.4264,1.4526
2010/1/12,1.4526,1.4557,1.4409,1.4487
2010/1/13,1.4487,1.4548,1.4454,1.4506
2010/1/14,1.4506,1.4582,1.4456,1.4496
2010/1/15,1.4496,1.4555,1.4447,1.4375
2010/1/18,1.4375,1.4511,1.4338,1.4386
2010/1/19,1.4386,1.4401,1.4336,1.4304
2010/1/20,1.4304,1.4413,1.4253,1.4102
2010/1/21,1.4102,1.4296,1.4081,1.4098
2010/1/22,1.4098,1.4143,1.4028,1.414
2010/1/25,1.414,1.4181,1.4068,1.4153
2010/1/26,1.4153,1.4197,1.4129,1.4076
2010/1/27,1.4076,1.4179,1.4043,1.4018
2010/1/28,1.4018,1.4096,1.3994,1.3971
2010/1/29,1.3971,1.4052,1.3938,1.3867
2010/2/1,1.3867,1.3989,1.3863,1.3926
2010/2/2,1.3926,1.3935,1.3854,1.3963
2010/2/3,1.3963,1.3974,1.3887,1.3903
2010/2/4,1.3903,1.4026,1.3891,1.3738
2010/2/5,1.3738,1.3903,1.3729,1.3652
2010/2/8,1.3652,1.3746,1.3586,1.3659
2010/2/9,1.3659,1.3714,1.3622,1.378
2010/2/10,1.378,1.3839,1.3644,1.3732
2010/2/11,1.3732,1.3815,1.3678,1.3681
2010/2/12,1.3681,1.3801,1.3596,1.3609
2010/2/15,1.3609,1.3696,1.3533,1.3597
2010/2/16,1.3597,1.3634,1.358,1.3765
2010/2/17,1.3765,1.3779,1.3589,1.3607
2010/2/18,1.3607,1.3789,1.3587,1.3612
2010/2/19,1.3612,1.3653,1.354,1.359
2010/2/22,1.359,1.3607,1.3444,1.3597
2010/2/23,1.3597,1.3653,1.3574,1.35
2010/2/24,1.35,1.3691,1.3497,1.3532
2010/2/25,1.3532,1.3626,1.3503,1.3558
2010/2/26,1.3558,1.3571,1.3452,1.3613
2010/3/1,1.3613,1.3683,1.3531,1.3558
2010/3/2,1.3558,1.3656,1.3461,1.3608
2010/3/3,1.3608,1.3622,1.3435,1.3701
2010/3/4,1.3701,1.3736,1.3594,1.3587
2010/3/5,1.3587,1.3712,1.3552,1.3624
2010/3/8,1.3624,1.3629,1.3529,1.363
2010/3/9,1.363,1.3704,1.3606,1.3599
2010/3/10,1.3599,1.3635,1.3537,1.3641
2010/3/11,1.3641,1.3679,1.3546,1.3677
2010/3/12,1.3677,1.3687,1.362,1.3758
2010/3/15,1.3758,1.3796,1.367,1.3671
2010/3/16,1.3671,1.3776,1.3641,1.3778
2010/3/17,1.3778,1.3783,1.3657,1.3738
2010/3/18,1.3738,1.3817,1.3727,1.3612
2010/3/19,1.3612,1.3742,1.3587,1.3531
2010/3/22,1.3531,1.3626,1.3502,1.3549
2010/3/23,1.3549,1.3568,1.3464,1.35
2010/3/24,1.35,1.3569,1.3477,1.3331
2010/3/25,1.3331,1.3501,1.3321,1.328
2010/3/26,1.328,1.3386,1.3269,1.3423
2010/3/29,1.3423,1.3425,1.3268,1.3477
2010/3/30,1.3477,1.3506,1.342,1.3413
2010/3/31,1.3413,1.3539,1.3396,1.351
2010/4/1,1.351,1.3548,1.3385,1.3585
2010/4/2,1.3585,1.3587,1.3458,1.3485
2010/4/5,1.3485,1.3591,1.3483,1.3479
2010/4/6,1.3479,1.3538,1.3461,1.3402
2010/4/7,1.3402,1.3496,1.3356,1.3351
2010/4/8,1.3351,1.3408,1.3327,1.3348
2010/4/9,1.3348,1.3366,1.3282,1.3492
2010/4/12,1.3492,1.3494,1.3341,1.3579
2010/4/13,1.3579,1.3691,1.3565,1.3589
2010/4/14,1.3589,1.3626,1.3546,1.3654
2010/4/15,1.3654,1.3678,1.3597,1.3574
2010/4/16,1.3574,1.3666,1.352,1.3504
2010/4/19,1.3504,1.3581,1.3473,1.3486
2010/4/20,1.3486,1.3497,1.3415,1.3444
2010/4/21,1.3444,1.3522,1.3429,1.3395
2010/4/22,1.3395,1.3447,1.3359,1.3311
2010/4/23,1.3311,1.3421,1.326,1.3371
2010/4/26,1.3371,1.34,1.3202,1.3363
2010/4/27,1.3363,1.3397,1.3291,1.3174
2010/4/28,1.3174,1.3413,1.3163,1.3196
2010/4/29,1.3196,1.3268,1.3116,1.3241
2010/4/30,1.3241,1.328,1.3185,1.3314
2010/5/3,1.3314,1.3342,1.3226,1.3196
2010/5/4,1.3196,1.336,1.3155,1.3007
2010/5/5,1.3007,1.3213,1.2994,1.2818
2010/5/6,1.2818,1.2996,1.2805,1.2614
2010/5/7,1.2614,1.2856,1.251,1.2732
2010/5/10,1.2732,1.2797,1.2587,1.2775
2010/5/11,1.2775,1.3093,1.276,1.2691
2010/5/12,1.2691,1.2802,1.2667,1.2626
2010/5/13,1.2626,1.2739,1.2606,1.2545
2010/5/14,1.2545,1.2684,1.2537,1.238
2010/5/17,1.238,1.2575,1.2359,1.2386
2010/5/18,1.2386,1.2414,1.2237,1.221
2010/5/19,1.221,1.2444,1.2162,1.2386
2010/5/20,1.2386,1.2398,1.2146,1.2523
2010/5/21,1.2523,1.2598,1.2298,1.2575
2010/5/24,1.2575,1.2672,1.2464,1.2384
2010/5/25,1.2384,1.2559,1.2346,1.2332
2010/5/26,1.2332,1.2353,1.2176,1.2191
2010/5/27,1.2191,1.2375,1.2178,1.2345
2010/5/28,1.2345,1.2394,1.2155,1.2276
2010/5/31,1.2276,1.2452,1.2271,1.23
2010/6/1,1.23,1.2334,1.2267,1.2235
2010/6/2,1.2235,1.2353,1.2112,1.2243
2010/6/3,1.2243,1.2275,1.2176,1.2163
2010/6/4,1.2163,1.2326,1.2153,1.1963
2010/6/7,1.1963,1.2215,1.1956,1.192
2010/6/8,1.192,1.1991,1.1878,1.1943
2010/6/9,1.1943,1.2008,1.1901,1.1979
2010/6/10,1.1979,1.2075,1.1925,1.2117
2010/6/11,1.2117,1.2143,1.1958,1.2091
2010/6/14,1.2091,1.2152,1.2046,1.2225
2010/6/15,1.2225,1.2298,1.2118,1.2337
2010/6/16,1.2337,1.2349,1.2167,1.2303
2010/6/17,1.2303,1.2355,1.2255,1.2385
2010/6/18,1.2385,1.2412,1.2243,1.2384
2010/6/21,1.2384,1.2416,1.2351,1.2304
2010/6/22,1.2304,1.2486,1.2304,1.2271
2010/6/23,1.2271,1.2353,1.2251,1.2321
2010/6/24,1.2321,1.2343,1.221,1.2329
2010/6/25,1.2329,1.2387,1.2263,1.2378
2010/6/28,1.2378,1.2395,1.2253,1.2279
2010/6/29,1.2279,1.2397,1.2266,1.2188
2010/6/30,1.2188,1.229,1.2152,1.2229
2010/7/1,1.2229,1.2304,1.2167,1.2522
2010/7/2,1.2522,1.2539,1.2194,1.2547
2010/7/5,1.2547,1.2613,1.2483,1.2533
2010/7/6,1.2533,1.2563,1.2509,1.2614
2010/7/7,1.2614,1.2662,1.2481,1.2634
2010/7/8,1.2634,1.2664,1.2554,1.2693
2010/7/9,1.2693,1.27,1.2622,1.2639
2010/7/12,1.2639,1.2722,1.2608,1.2589
2010/7/13,1.2589,1.2647,1.255,1.2717
2010/7/14,1.2717,1.2737,1.2523,1.2737
2010/7/15,1.2737,1.2778,1.2683,1.2914
2010/7/16,1.2914,1.2919,1.2709,1.2925
2010/7/19,1.2925,1.3007,1.2891,1.2945
2010/7/20,1.2945,1.2991,1.2872,1.2889
2010/7/21,1.2889,1.3028,1.284,1.2766
2010/7/22,1.2766,1.2913,1.2733,1.2889
2010/7/23,1.2889,1.2929,1.2739,1.2909
2010/7/26,1.2909,1.2967,1.2794,1.2995
2010/7/27,1.2995,1.3005,1.2878,1.3002
2010/7/28,1.3002,1.3045,1.2953,1.2979
2010/7/29,1.2979,1.3041,1.2968,1.3085
2010/7/30,1.3085,1.3106,1.2979,1.3054
2010/8/2,1.3054,1.3093,1.2981,1.3167
2010/8/3,1.3167,1.3195,1.3055,1.3229
2010/8/4,1.3229,1.3261,1.3147,1.316
2010/8/5,1.316,1.3239,1.3132,1.3178
2010/8/6,1.3178,1.3234,1.312,1.3288
2010/8/9,1.3288,1.3333,1.3158,1.3223
2010/8/10,1.3223,1.3307,1.3217,1.3191
2010/8/11,1.3191,1.3234,1.3075,1.2884
2010/8/12,1.2884,1.319,1.2864,1.2828
2010/8/13,1.2828,1.2932,1.2782,1.2753
2010/8/16,1.2753,1.2906,1.2753,1.2816
2010/8/17,1.2816,1.2871,1.2735,1.288
2010/8/18,1.288,1.2915,1.2805,1.286
2010/8/19,1.286,1.2923,1.2824,1.2819
2010/8/20,1.2819,1.2902,1.2773,1.2708
2010/8/23,1.2708,1.2832,1.2664,1.2665
2010/8/24,1.2665,1.2731,1.2647,1.2674
2010/8/25,1.2674,1.2718,1.2587,1.2653
2010/8/26,1.2653,1.2725,1.2607,1.2735
2010/8/27,1.2735,1.2764,1.2651,1.2738
2010/8/30,1.2738,1.2778,1.2677,1.2662
2010/8/31,1.2662,1.2769,1.266,1.2684
2010/9/1,1.2684,1.2743,1.2626,1.2802
2010/9/2,1.2802,1.2855,1.2664,1.2815
2010/9/3,1.2815,1.2848,1.2777,1.2891
2010/9/6,1.2891,1.2897,1.281,1.2872
2010/9/7,1.2872,1.2918,1.2866,1.2698
2010/9/8,1.2698,1.2876,1.2683,1.2712
2010/9/9,1.2712,1.2763,1.266,1.2703
2010/9/10,1.2703,1.2767,1.2665,1.2707
2010/9/13,1.2707,1.2747,1.2645,1.2872
2010/9/14,1.2872,1.2892,1.2706,1.3011
2010/9/15,1.3011,1.3033,1.283,1.3012
2010/9/16,1.3012,1.3036,1.2956,1.3083
2010/9/17,1.3083,1.3117,1.2977,1.3042
2010/9/20,1.3042,1.3159,1.3019,1.3064
2010/9/21,1.3064,1.312,1.3028,1.3242
2010/9/22,1.3242,1.3281,1.3059,1.3393
2010/9/23,1.3393,1.344,1.3248,1.3314
2010/9/24,1.3314,1.3413,1.3305,1.3484
2010/9/27,1.3484,1.3492,1.3287,1.3472
2010/9/28,1.3472,1.3506,1.3426,1.3583
2010/9/29,1.3583,1.3595,1.3382,1.3627
2010/9/30,1.3627,1.3647,1.3567,1.3632
2010/10/1,1.3632,1.3683,1.356,1.3778
2010/10/4,1.3778,1.3783,1.362,1.3683
2010/10/5,1.3683,1.3808,1.3667,1.383
2010/10/6,1.383,1.3859,1.3639,1.3935
2010/10/7,1.3935,1.3947,1.38,1.3917
2010/10/8,1.3917,1.4028,1.3858,1.3922
2010/10/11,1.3922,1.3983,1.3835,1.3875
2010/10/12,1.3875,1.4011,1.3867,1.3914
2010/10/13,1.3914,1.3932,1.3774,1.3962
2010/10/14,1.3962,1.4001,1.3913,1.4076
2010/10/15,1.4076,1.4121,1.3956,1.3969
2010/10/18,1.3969,1.4157,1.3938,1.3986
2010/10/19,1.3986,1.3998,1.3832,1.3728
2010/10/20,1.3728,1.4003,1.3721,1.3956
2010/10/21,1.3956,1.3991,1.3699,1.3923
2010/10/22,1.3923,1.405,1.3874,1.3934
2010/10/25,1.3934,1.3973,1.3858,1.3979
2010/10/26,1.3979,1.408,1.3935,1.3848
2010/10/27,1.3848,1.3982,1.3826,1.3764
2010/10/28,1.3764,1.3877,1.3735,1.3931
2010/10/29,1.3931,1.3945,1.3759,1.3908
2010/11/1,1.3908,1.3951,1.3806,1.3879
2010/11/2,1.3879,1.4011,1.3863,1.4027
2010/11/3,1.4027,1.4058,1.3882,1.4132
2010/11/4,1.4132,1.4182,1.3992,1.4206
2010/11/5,1.4206,1.4282,1.4103,1.4035
2010/11/8,1.4035,1.4247,1.4024,1.3918
2010/11/9,1.3918,1.4084,1.3888,1.3775
2010/11/10,1.3775,1.3973,1.3752,1.378
2010/11/11,1.378,1.3826,1.3671,1.3658
2010/11/12,1.3658,1.382,1.3638,1.3699
2010/11/15,1.3699,1.3777,1.3575,1.3564
2010/11/16,1.3564,1.375,1.3564,1.3488
2010/11/17,1.3488,1.3656,1.3447,1.3518
2010/11/18,1.3518,1.3565,1.346,1.363
2010/11/19,1.363,1.3667,1.3526,1.3685
2010/11/22,1.3685,1.3731,1.3609,1.3624
2010/11/23,1.3624,1.3786,1.3577,1.3375
2010/11/24,1.3375,1.3633,1.3362,1.3324
2010/11/25,1.3324,1.3421,1.3284,1.3376
2010/11/26,1.3376,1.3386,1.3287,1.3236
2010/11/29,1.3236,1.3365,1.3199,1.3123
2010/11/30,1.3123,1.3302,1.3065,1.2998
2010/12/1,1.2998,1.3149,1.2968,1.3135
2010/12/2,1.3135,1.318,1.2972,1.3223
2010/12/3,1.3223,1.3247,1.3059,1.3408
2010/12/6,1.3408,1.3414,1.3194,1.3323
2010/12/7,1.3323,1.3421,1.3245,1.3274
2010/12/8,1.3274,1.34,1.3269,1.3258
2010/12/9,1.3258,1.328,1.3181,1.3239
2010/12/10,1.3239,1.3322,1.3166,1.3226
2010/12/13,1.3226,1.3282,1.3179,1.3389
2010/12/14,1.3389,1.3433,1.3183,1.3384
2010/12/15,1.3384,1.3498,1.3364,1.3221
2010/12/16,1.3221,1.3382,1.3211,1.3224
2010/12/17,1.3224,1.3265,1.3182,1.3181
2010/12/20,1.3181,1.3358,1.3134,1.312
2010/12/21,1.312,1.3187,1.3096,1.3092
2010/12/22,1.3092,1.3202,1.3074,1.3092
2010/12/23,1.3092,1.3181,1.3078,1.3115
2010/12/24,1.3115,1.3153,1.3056,1.3115
2010/12/27,1.3115,1.3148,1.3095,1.3156
2010/12/28,1.3156,1.317,1.3073,1.3114
2010/12/29,1.3114,1.3274,1.3094,1.3231
2010/12/30,1.3231,1.3238,1.3085,1.3279
2010/12/31,1.3279,1.3314,1.3213,1.3366
2011/1/3,1.3366,1.3424,1.3285,1.3351
2011/1/4,1.3351,1.3394,1.3251,1.3298
2011/1/5,1.3298,1.3433,1.3292,1.3149
2011/1/6,1.3149,1.3325,1.3127,1.3014
2011/1/7,1.3014,1.317,1.2998,1.2924
2011/1/10,1.2924,1.302,1.2907,1.295
2011/1/11,1.295,1.2964,1.2875,1.2977
2011/1/12,1.2977,1.2992,1.2905,1.313
2011/1/13,1.313,1.3144,1.2962,1.3349
2011/1/14,1.3349,1.3384,1.3089,1.3368
2011/1/17,1.3368,1.3456,1.3315,1.3294
2011/1/18,1.3294,1.3387,1.3247,1.3382
2011/1/19,1.3382,1.3465,1.3253,1.3465
2011/1/20,1.3465,1.3538,1.3369,1.347
2011/1/21,1.347,1.3522,1.3397,1.3615
2011/1/24,1.3615,1.3626,1.345,1.3641
2011/1/25,1.3641,1.3686,1.354,1.3683
2011/1/26,1.3683,1.3703,1.3573,1.369
2011/1/27,1.369,1.3721,1.3645,1.3737
2011/1/28,1.3737,1.3759,1.3638,1.3606
2011/1/31,1.3606,1.3746,1.3584,1.3693
2011/2/1,1.3693,1.3739,1.3571,1.3831
2011/2/2,1.3831,1.3836,1.3687,1.3807
2011/2/3,1.3807,1.3861,1.3768,1.3632
2011/2/4,1.3632,1.3825,1.361,1.3588
2011/2/7,1.3588,1.3678,1.3544,1.3586
2011/2/8,1.3586,1.3626,1.3509,1.3635
2011/2/9,1.3635,1.3689,1.3573,1.3721
2011/2/10,1.3721,1.3744,1.3609,1.3595
2011/2/11,1.3595,1.3735,1.3577,1.355
2011/2/14,1.355,1.3621,1.3498,1.3483
2011/2/15,1.3483,1.3559,1.3429,1.3483
2011/2/16,1.3483,1.3552,1.3461,1.3561
2011/2/17,1.3561,1.3589,1.3462,1.3604
2011/2/18,1.3604,1.3619,1.3537,1.3686
2011/2/21,1.3686,1.3715,1.3546,1.3675
2011/2/22,1.3675,1.3717,1.3644,1.3655
2011/2/23,1.3655,1.3703,1.3524,1.3749
2011/2/24,1.3749,1.3787,1.3645,1.3799
2011/2/25,1.3799,1.382,1.3701,1.3744
2011/2/28,1.3744,1.3837,1.3721,1.3801
2011/3/1,1.3801,1.3855,1.3709,1.3771
2011/3/2,1.3771,1.3854,1.3761,1.3866
2011/3/3,1.3866,1.3889,1.3741,1.396
2011/3/4,1.396,1.3971,1.383,1.3983
2011/3/7,1.3983,1.4006,1.3936,1.3973
2011/3/8,1.3973,1.4037,1.3951,1.39
2011/3/9,1.39,1.3993,1.386,1.3902
2011/3/10,1.3902,1.3942,1.3853,1.3784
2011/3/11,1.3784,1.3925,1.3773,1.3903
2011/3/14,1.3903,1.3914,1.375,1.3997
2011/3/15,1.3997,1.4003,1.3902,1.3993
2011/3/16,1.3993,1.4013,1.3852,1.3897
2011/3/17,1.3897,1.4,1.3863,1.4017
2011/3/18,1.4017,1.4052,1.3868,1.4165
2011/3/21,1.4165,1.4184,1.3978,1.422
2011/3/22,1.422,1.424,1.4137,1.4202
2011/3/23,1.4202,1.4249,1.4172,1.4126
2011/3/24,1.4126,1.4216,1.4098,1.4168
2011/3/25,1.4168,1.422,1.4049,1.4068
2011/3/28,1.4068,1.4193,1.4052,1.4091
2011/3/29,1.4091,1.4115,1.4019,1.4095
2011/3/30,1.4095,1.4149,1.4045,1.4132
2011/3/31,1.4132,1.4147,1.4049,1.4197
2011/4/1,1.4197,1.4233,1.4113,1.4224
2011/4/4,1.4224,1.4245,1.4059,1.4216
2011/4/5,1.4216,1.4268,1.419,1.4222
2011/4/6,1.4222,1.4245,1.4149,1.4334
2011/4/7,1.4334,1.435,1.4208,1.4307
2011/4/8,1.4307,1.4344,1.424,1.4439
2011/4/11,1.4439,1.4444,1.4289,1.4433
2011/4/12,1.4433,1.4483,1.4416,1.4478
2011/4/13,1.4478,1.4519,1.4374,1.4445
2011/4/14,1.4445,1.452,1.441,1.4491
2011/4/15,1.4491,1.4515,1.4362,1.4421
2011/4/18,1.4421,1.4504,1.4389,1.4236
2011/4/19,1.4236,1.442,1.4155,1.4338
2011/4/20,1.4338,1.4352,1.4202,1.451
2011/4/21,1.451,1.4546,1.4325,1.4543
2011/4/22,1.4543,1.4649,1.4503,1.4547
2011/4/25,1.4547,1.4588,1.4532,1.458
2011/4/26,1.458,1.4627,1.4522,1.464
2011/4/27,1.464,1.4657,1.4492,1.4789
2011/4/28,1.4789,1.4791,1.463,1.4822
2011/4/29,1.4822,1.4881,1.4767,1.4826
2011/5/2,1.4826,1.4878,1.4802,1.4825
2011/5/3,1.4825,1.4902,1.476,1.4824
2011/5/4,1.4824,1.489,1.4751,1.483
2011/5/5,1.483,1.4939,1.4773,1.4529
2011/5/6,1.4529,1.4899,1.4508,1.4346
2011/5/9,1.4346,1.4587,1.4314,1.435
2011/5/10,1.435,1.4441,1.4253,1.4402
2011/5/11,1.4402,1.4411,1.4267,1.4195
2011/5/12,1.4195,1.4423,1.417,1.424
2011/5/13,1.424,1.4276,1.4121,1.4106
2011/5/16,1.4106,1.4339,1.4064,1.4184
2011/5/17,1.4184,1.4244,1.4046,1.4227
2011/5/18,1.4227,1.4236,1.4118,1.4233
2011/5/19,1.4233,1.4287,1.4193,1.4308
2011/5/20,1.4308,1.4325,1.4204,1.4176
2011/5/23,1.4176,1.4345,1.4137,1.4049
2011/5/24,1.4049,1.4143,1.3968,1.4113
2011/5/25,1.4113,1.4132,1.4,1.4093
